r,Nesar,28,,32.81768,50.424258
ir,turan-e fars,Turan-e Fars,37,,37.077844,55.074043
ir,turaneh,Turaneh,42,,35.021855,60.105608
ir,turan-e tork,Turan-e Tork,37,,37.082192,55.103432
ir,turang tappeh,Turang Tappeh,37,,36.93688,54.5884
ir,turani,Turani,42,,36.161093,58.875724
ir,turan kola,Turan Kola,35,,36.273479,52.215836
ir,turan now deh,Turan Now Deh,33,,38.419167,45.98
ir,turan-nuvedi,Turan-Nuvedi,33,,38.419167,45.98
ir,turan posht,Turan Posht,40,,31.5243,53.8646
ir,turan sara,Turan Sara,08,,37.241,49.665
ir,turan shahr,Turan Shahr,13,,34.284,45.78
ir,turan shah,Turan Shah,13,,34.284,45.78
ir,turan,Turan,11,,27.006531,54.660163
ir,turan,Turan,28,,32.9903,52.6485
ir,turan,Turan,37,,37.082192,55.103432
ir,turappaklu,Turappaklu,36,,35.9685,48.6053
ir,turaqayeh,Turaqayeh,33,,37.9237,46.8851
ir,tura,Tura,15,,30.2591,48.451
ir,turbabar,Turbabar,08,,37.47,49.3086
ir,turbah,Turbah,08,,38.0431,48.7685
ir,turba rez,Turba Rez,16,,34.8108,46.9135
ir,turbat-i-haidari,Turbat-i-Haidari,42,,35.274007,59.219487
ir,turbat-i-shaikh jam,Turbat-i-Shaikh Jam,42,,35.244,60.6225
ir,turbavar,Turbavar,08,,37.47,49.3086
ir,turbawar,Turbawar,08,,37.47,49.3086
ir,turbedar,Turbedar,35,,36.608644,53.037493
ir,tur bedar,Tur Bedar,35,,36.608644,53.037493
ir,turbeh riz,Turbeh Riz,16,,35.2289,47.4775
ir,turbet-i-haidari,Turbet-i-Haidari,42,,35.274007,59.219487
ir,turchab,Turchab,04,,28.498866,61.130988
ir,turchal,Turchal,35,,36.516667,51.3
ir,turchi,Turchi,01,,36.983333,46.2
ir,turdan,Turdan,04,,27.187829,60.432728
ir,turehqan,Turehqan,34,,35.216667,50.35
ir,tureh sara,Tureh Sara,35,,36.843766,50.771884
ir,tureh,Tureh,01,,38.8,44.316667
ir,tureh,Tureh,34,,34.0442,49.2879
ir,turem,Turem,10,,33.7522,47.4135
ir,turenj,Turenj,29,,28.8523,58.5218
ir,tureyan,Tureyan,11,,26.8726,56.0174
ir,turgaran,Turgaran,13,,35.0366,46.1215
ir,tur gir,Tur Gir,34,,34.289,49.2189
ir,turian,Turian,11,,26.8726,56.0174
ir,turi darreh,Turi Darreh,23,,33.7974,48.0251
ir,turivar,Turivar,16,,35.1843,46.8016
ir,turiyan,Turiyan,11,,26.8726,56.0174
ir,turjak,Turjak,04,,25.507858,59.581008
ir,turjan,Turjan,16,,36.3206,46.0148
ir,turjan,Turjan,28,,33.300228,50.329133
ir,turkabad,Turkabad,40,,32.3406,53.9677
ir,turka-dara,Turka-Dara,33,,38.0665,46.6929
ir,turka darreh,Turka Darreh,33,,38.0665,46.6929
ir,turkanda,Turkanda,36,,36.3291,48.8079
ir,turkani,Turkani,04,,25.64859,60.883527
ir,turkan,Turkan,07,,29.5625,52.6278
ir,turkan,Turkan,40,,30.327327,54.196299
ir,turka quveyleh,Turka Quveyleh,15,,31.3119,49.49
ir,turki tepe,Turki Tepe,09,,35.4953,48.9578
ir,turk khalagi,Turk Khalagi,15,,32.2429,48.8486
ir,turk mahalleh,Turk Mahalleh,35,,36.513562,52.651237
ir,turkmanchai,Turkmanchai,33,,37.5853,47.3896
ir,turkuchi,Turkuchi,11,,27.303889,56.2925
ir,turman,Turman,41,,33.138265,59.399271
ir,turndbar,Turndbar,25,,36.447823,54.164518
ir,turowsham,Turowsham,08,,37.1984,49.0017
ir,turpakhlu,Turpakhlu,36,,35.9685,48.6053
ir,turpakh tappeh,Turpakh Tappeh,26,,35.588,50.9829
ir,turpakh tepe,Turpakh Tepe,26,,35.588,50.9829
ir,turp,Turp,33,,38.349,46.1627
ir,turquzabad,Turquzabad,26,,35.5038,51.291
ir,turreh,Turreh,28,,33.5832,51.6204
ir,turshab bala,Turshab Bala,29,,29.8191,56.5638
ir,turshab,Turshab,04,,28.498866,61.130988
ir,tursh ab,Tursh Ab,04,,30.2939,60.6522
ir,turshak,Turshak,34,,35.2132,49.995
ir,turshiz,Turshiz,42,,36.403938,58.039483
ir,tur,Tur,34,,34.3965,49.4388
ir,turudbar,Turudbar,25,,36.447823,54.164518
ir,turud,Turud,25,,35.427814,55.015357
ir,turu'ileh,Turu'ileh,13,,34.0566,46.8758
ir,turuq,Turuq,42,,36.2089,59.6638
ir,turushab,Turushab,41,,32.1466,59.6212
ir,turushkaf,Turushkaf,41,,32.20828,59.438242
ir,turusk,Turusk,42,,35.469393,59.220105
ir,turut,Turut,25,,35.427814,55.015357
ir,turut,Turut,26,,35.784915,52.939427
ir,turu,Turu,04,,25.583056,61.207222
ir,turu,Turu,11,,26.5523,57.102
ir,turyakhlu,Turyakhlu,32,,38.2011,48.4526
ir,turyan,Turyan,11,,26.8726,56.0174
ir,turzah,Turzah,28,,32.902204,49.802528
ir,turzan-e kohneh,Turzan-e Kohneh,28,,33.2549,52.761
ir,turzan,Turzan,28,,33.2438,52.7464
ir,tusab,Tusab,04,,28.9058,61.4221
ir,tusaguti,Tusaguti,35,,36.70326,50.716769
ir,tusa kalam,Tusa Kalam,35,,36.689984,50.843841
ir,tusa kalleh,Tusa Kalleh,35,,36.745565,50.901648
ir,tusakhilya,Tusakhilya,08,,37.2718,49.1728
ir,tusaku,Tusaku,08,,37.034886,50.467239
ir,tusangan,Tusangan,36,,36.4943,48.9393
ir,tusanlu,Tusanlu,32,,38.9765,47.8965
ir,tusanlu-ye barzand,Tusanlu-ye Barzand,32,,38.9765,47.8965
ir,tusa posht,Tusa Posht,08,,36.984614,49.957257
ir,tu sara bandan,Tu Sara Bandan,08,,37.255358,49.635651
ir,tusaravandan,Tusaravandan,08,,37.241,49.665
ir,tu saravandan,Tu Saravandan,08,,37.241,49.665
ir,tu sar bandan,Tu Sar Bandan,08,,37.257705,49.662079
ir,tusari,Tusari,13,,33.983333,46.8
ir,tusarvandan,Tusarvandan,08,,37.241,49.665
ir,tusasan,Tusasan,35,,36.640929,50.806798
ir,tuseh chalak,Tuseh Chalak,08,,36.774113,50.127223
ir,tuseh chaleh,Tuseh Chaleh,08,,36.774113,50.127223
ir,tuseh kaleh,Tuseh Kaleh,08,,37.2718,49.1728
ir,tuseh kelh,Tuseh Kelh,08,,37.2718,49.1728
ir,tuseh khomar,Tuseh Khomar,08,,37.1661,49.0791
ir,tuseh rud,Tuseh Rud,08,,37.02896,49.576516
ir,tuseh sara,Tuseh Sara,08,,37.4085,49.1281
ir,tuseh,Tuseh,35,,36.298929,53.596271
ir,tus-e `olya,Tus-e `Olya,42,,36.4876,59.5154
ir,tuseshtan,Tuseshtan,08,,36.97838,49.502999
ir,tus-e sofla,Tus-e Sofla,42,,36.4835,59.5188
ir,tushah,Tushah,28,,32.166667,52.7
ir,tushan,Tushan,11,,27.306785,55.175501
ir,tushan,Tushan,37,,36.804502,54.430785
ir,tusharik,Tusharik,40,,34.716667,57.183333
ir,tushgeh,Tushgeh,23,,33.7811,48.582
ir,tushi,Tushi,08,,37.108889,49.894444
ir,tushkani,Tushkani,37,,37.680099,54.819367
ir,tushkeh,Tushkeh,23,,33.7811,48.582
ir,tushk,Tushk,23,,32.8873,49.1171
ir,tushkuyeh,Tushkuyeh,11,,28.1407,55.4471
ir,tushmalan,Tushmalan,13,,34.5346,47.7685
ir,tushmanlu,Tushmanlu,32,,37.746111,48.176111
ir,tushmanlu,Tushmanlu,33,,37.7915,47.9617
ir,tush manlu,Tush Manlu,33,,37.7915,47.9617
ir,tush tepe,Tush Tepe,36,,35.8018,48.6967
ir,tusiqur,Tusiqur,15,,32.4723,49.001
ir,tusiru,Tusiru,08,,37.02896,49.576516
ir,tuska chal,Tuska Chal,37,,37.20138,55.531005
ir,tuskalangan,Tuskalangan,08,,36.982146,50.243455
ir,tuska mahalleh,Tuska Mahalleh,08,,37.013699,50.479198
ir,tuska pushka,Tuska Pushka,35,,36.528661,51.701206
ir,tuskasan,Tuskasan,35,,36.677,50.988
ir,tuskastan,Tuskastan,37,,36.781203,54.583579
ir,tuskatok,Tuskatok,35,,36.583525,51.78134
ir,tusk-e bala,Tusk-e Bala,09,,34.2523,48.9952
ir,tusk-e `olya,Tusk-e `Olya,09,,34.2523,48.9952
ir,tusk-e pa'in,Tusk-e Pa'in,09,,34.25,48.99
ir,tusk-e sofla,Tusk-e Sofla,09,,34.25,48.99
ir,tuskestan,Tuskestan,37,,36.781203,54.583579
ir,tus kola,Tus Kola,35,,36.693228,53.28435
ir,tusk,Tusk,09,,34.2523,48.9952
ir,tusk,Tusk,11,,26.9114,57.597
ir,tus kula,Tus Kula,35,,36.693228,53.28435
ir,tu sorkhak-e hajj vali,Tu Sorkhak-e Hajj Vali,13,,33.9712,46.8414
ir,tu sorkh-e bala,Tu Sorkh-e Bala,10,,33.7257,46.6366
ir,tusqar,Tusqar,37,,37.092778,54.358333
ir,tustan,Tustan,08,,37.226786,49.979774
ir,tus,Tus,42,,36.454167,59.566944
ir,tutachu'iyeh,Tutachu'iyeh,28,,32.7543,52.8784
ir,tut-agach,Tut-agach,01,,36.8631,45.6859
ir,tutaghaji,Tutaghaji,36,,36.562,47.7854
ir,tut aghaj,Tut Aghaj,01,,36.8631,45.6859
ir,tutahchai,Tutahchai,38,,36.568696,49.952937
ir,tutaka,Tutaka,04,,26.699681,58.976697
ir,tutak baz,Tutak Baz,40,,30.230302,54.04223
ir,tutak bon,Tutak Bon,08,,36.892905,49.52713
ir,tutak-e pa'in,Tutak-e Pa'in,29,,29.3408,57.537
ir,tutak-e sofla,Tutak-e Sofla,29,,29.3408,57.537
ir,tuta khaneh,Tuta Khaneh,33,,37.5006,46.1353
ir,tutakhchay,Tutakhchay,38,,36.568696,49.952937
ir,tutaki,Tutaki,08,,37.071,49.87
ir,tutak-pa'in,Tutak-Pa'in,29,,29.3408,57.537
ir,tutak,Tutak,04,,27.616753,59.893741
ir,tutak,Tutak,08,,37.8221,48.9003
ir,tutak,Tutak,26,,35.5733,51.6179
ir,tutak,Tutak,28,,31.841111,51.898056
ir,tutak,Tutak,29,,29.3408,57.537
ir,tutak,Tutak,40,,30.2779,53.9911
ir,tutak,Tutak,41,,32.4719,60.3581
ir,tutalang,Tutalang,29,,29.057,57.9112
ir,tutal,Tutal,09,,34.5151,49.0215
ir,tutang-e pa'in,Tutang-e Pa'in,29,,29.3408,57.537
ir,tutang-e shirin,Tutang-e Shirin,11,,27.0225,57.408611
ir,tutang-e shirish,Tutang-e Shirish,11,,27.0225,57.408611
ir,tutang,Tutang,03,,31.545833,50.880556
ir,tutang,Tutang,11,,27.9087,56.4109
ir,tutang,Tutang,29,,28.8928,57.7052
ir,tutang va shalvari,Tutang va Shalvari,03,,31.545833,50.880556
ir,tutan,Tutan,04,,26.3876,59.0773
ir,tut aqa jani,Tut Aqa Jani,36,,36.562,47.7854
ir,tuta,Tuta,23,,34.0408,47.7292
ir,tutau,Tutau,41,,32.868818,59.816183
ir,tut bagh mahalleh,Tut Bagh Mahalleh,08,,37.221667,50.076389
ir,tut bagh,Tut Bagh,35,,36.753428,50.906649
ir,tutchal,Tutchal,38,,36.568696,49.952937
ir,tutcheh,Tutcheh,28,,33.1,52.016667
ir,tutchi,Tutchi,28,,32.6754,52.7446
ir,tutchi-ye `olya,Tutchi-ye `Olya,28,,32.6781,52.7504
ir,tut daneh,Tut Daneh,25,,35.457655,54.767064
ir,tutdar-e molla,Tutdar-e Molla,16,,35.4062,46.8215
ir,tutdar-e ruteh,Tutdar-e Ruteh,16,,35.4157,46.7939
ir,tutdar,Tutdar,23,,33.15,48.75
ir,tut-e bidu,Tut-e Bidu,29,,31.116667,56.533333
ir,tut-e gurkash,Tut-e Gurkash,23,,33.401944,48.914722
ir,tuteh bagh,Tuteh Bagh,08,,37.1022,49.2276
ir,tuteh chal,Tuteh Chal,38,,36.568696,49.952937
ir,tuteh chay,Tuteh Chay,38,,36.568696,49.952937
ir,tutehcheh,Tutehcheh,38,,36.568696,49.952937
ir,tuteh daraq,Tuteh Daraq,36,,36.466667,48.566667
ir,tutekan,Tutekan,28,,33.2013,52.3034
ir,tut-e khuri,Tut-e Khuri,41,,33.171694,59.782478
ir,tut-e khvoshadul,Tut-e Khvoshadul,10,,33.216667,46.683333
ir,tut-e kuri,Tut-e Kuri,41,,33.171694,59.782478
ir,tutelang,Tutelang,29,,29.057,57.9112
ir,tut-e lashgaran,Tut-e Lashgaran,42,,35.501986,61.100395
ir,tut-e nadeh,Tut-e Nadeh,05,,30.886461,51.338602
ir,tut-e `olya,Tut-e `Olya,15,,32.4878,48.8047
ir,tut-e safar,Tut-e Safar,42,,35.502833,61.093273
ir,tut-e seyyed mohammad,Tut-e Seyyed Mohammad,42,,35.556282,61.015498
ir,tutesk,Tutesk,41,,32.1483,59.7043
ir,tut-e sofla,Tut-e Sofla,15,,32.4878,48.8047
ir,tutestan,Tutestan,03,,32.151445,50.422523
ir,tutestan,Tutestan,07,,30.106859,51.508474
ir,tutestan,Tutestan,08,,36.97838,49.502999
ir,tutestan,Tutestan,28,,32.4659,51.564051
ir,tutgan,Tutgan,28,,33.2013,52.3034
ir,tutha,Tutha,23,,34.0408,47.7292
ir,tutian gureh,Tutian Gureh,16,,35.533333,46.033333
ir,tut-i-kuri,Tut-i-Kuri,41,,33.171694,59.782478
ir,tutisk,Tutisk,41,,32.1483,59.7043
ir,tuti,Tuti,04,,30.8417,61.3593
ir,tuti,Tuti,41,,33.018784,58.532031
ir,tutkabon,Tutkabon,08,,36.892905,49.52713
ir,tutkabun,Tutkabun,08,,36.892905,49.52713
ir,tut kala,Tut Kala,08,,37.058981,50.26799
ir,tut kala-ye `olya,Tut Kala-ye `Olya,08,,37.058981,50.26799
ir,tut kala-ye sofla,Tut Kala-ye Sofla,08,,37.0625,50.299444
ir,tutkan,Tutkan,04,,26.699681,58.976697
ir,tut kari,Tut Kari,41,,33.171694,59.782478
ir,tut khoshkeh,Tut Khoshkeh,13,,34.765363,45.709562
ir,tut khvori,Tut Khvori,41,,33.171694,59.782478
ir,tutli sofla,Tutli Sofla,43,,38.144105,56.785348
ir,tutli,Tutli,43,,38.144105,56.785348
ir,tutli-ye bala,Tutli-ye Bala,43,,38.141163,56.793492
ir,tutli-ye kuchek,Tutli-ye Kuchek,37,,37.288628,55.229349
ir,tutli-ye pa'in,Tutli-ye Pa'in,43,,38.144105,56.785348
ir,tutli-ye sofla,Tutli-ye Sofla,43,,38.144105,56.785348
ir,tut nadeh,Tut Nadeh,05,,30.886461,51.338602
ir,tutoran,Tutoran,04,,26.3669,60.6978
ir,tutrun,Tutrun,04,,26.3669,60.6978
ir,tutsak,Tutsak,41,,32.1483,59.7043
ir,tut sefid,Tut Sefid,34,,33.654573,50.479235
ir,tut shahi,Tut Shahi,13,,34.3635,46.3351
ir,tut shami,Tut Shami,13,,34.3635,46.3351
ir,tut shuhan,Tut Shuhan,10,,33.2418,46.6976
ir,tut sorkhan,Tut Sorkhan,16,,35.6914,46.365
ir,tut tagan,Tut Tagan,28,,33.2013,52.3034
ir,tut,Tut,04,,29.3859,60.6632
ir,tut,Tut,15,,32.438333,48.788333
ir,tut,Tut,25,,35.457655,54.767064
ir,tut,Tut,28,,33.1,52.016667
ir,tut,Tut,29,,28.5992,57.6684
ir,tut,Tut,34,,33.9276,50.9276
ir,tut,Tut,40,,32.555,54.435
ir,tut,Tut,41,,32.1953,59.6489
ir,tut,Tut,42,,37.210539,59.290601
ir,tut,Tut,43,,37.518805,57.093666
ir,tutu'iyeh,Tutu'iyeh,29,,29.8248,55.8105
ir,tutundar,Tutundar,16,,35.4187,46.1713
ir,tutun dar,Tutun Dar,16,,35.4187,46.1713
ir,tutunsas,Tutunsas,32,,37.8844,48.1271
ir,tutunsez,Tutunsez,32,,37.8844,48.1271
ir,tutunsham,Tutunsham,08,,37.194722,48.974722
ir,tutunsin,Tutunsin,32,,37.8844,48.1271
ir,tutunsiz,Tutunsiz,32,,37.8844,48.1271
ir,tutunsus,Tutunsus,32,,37.8844,48.1271
ir,tuturan,Tuturan,04,,26.3669,60.6978
ir,tuturqanlu,Tuturqanlu,36,,36.0074,48.0046
ir,tuturqan,Tuturqan,36,,36.0074,48.0046
ir,tutustan,Tutustan,03,,32.151445,50.422523
ir,tutu,Tutu,41,,32.868818,59.816183
ir,tut zard,Tut Zard,15,,31.4,49.733333
ir,tuvah khoshkeh,Tuvah Khoshkeh,23,,33.3449,47.4441
ir,tuvah,Tuvah,15,,32.810556,48.721944
ir,tuvaik,Tuvaik,15,,31.3,49.283333
ir,tuvashkeh,Tuvashkeh,13,,34.737332,45.853715
ir,tuveh khoshkeh,Tuveh Khoshkeh,23,,33.3449,47.4441
ir,tuvehsorkhak,Tuvehsorkhak,13,,33.9712,46.8414
ir,tuveh,Tuveh,15,,32.810556,48.721944
ir,tuveh,Tuveh,23,,33.0886,48.5561
ir,tuvir,Tuvir,35,,36.395291,51.266692
ir,tuvistan,Tuvistan,32,,37.2477,48.4585
ir,tuwan,Tuwan,38,,36.451442,50.564708
ir,tuy-e bala,Tuy-e Bala,43,,37.160508,57.097892
ir,tu-ye darbar,Tu-ye Darbar,25,,36.025749,53.862427
ir,tuyeh darvar,Tuyeh Darvar,25,,36.447823,54.164518
ir,tuyeh rudbar,Tuyeh Rudbar,25,,36.447823,54.164518
ir,tuyeh,Tuyeh,25,,36.025749,53.862427
ir,tuyeh-ye rudbar,Tuyeh-ye Rudbar,25,,36.447823,54.164518
ir,tu-ye sari khak,Tu-ye Sari Khak,13,,33.9712,46.8414
ir,tuyestan,Tuyestan,32,,37.2725,48.425
ir,tu-yi-dar mullah,Tu-yi-Dar Mullah,16,,35.4062,46.8215
ir,tu yi dar ruten,Tu yi Dar Ruten,16,,35.4157,46.7939
ir,tu yi dar samdi,Tu Yi Dar Samdi,16,,35.4576,46.8186
ir,tu yi sar-i-khak,Tu yi Sar-i-Khak,13,,33.9712,46.8414
ir,tuy khoshkeh,Tuy Khoshkeh,23,,33.307681,48.248673
ir,tuyqun,Tuyqun,33,,38.0743,46.5062
ir,tuysarkan,Tuysarkan,09,48165,34.5481,48.4469
ir,tuyserkan,Tuyserkan,09,,34.5481,48.4469
ir,tuy sina,Tuy Sina,01,,36.0751,45.5009
ir,tuy,Tuy,43,,37.13313,57.106538
ir,tuzand jan,Tuzand Jan,42,,36.25,58.333333
ir,tuzanlu,Tuzanlu,42,,37.545173,58.906221
ir,tuzazan,Tuzazan,23,,33.9625,48.5963
ir,tuz devaz,Tuz Devaz,22,,28.3528,51.3684
ir,tuzendeh jan,Tuzendeh Jan,42,,36.254494,58.505683
ir,tuzendjan,Tuzendjan,42,,36.254494,58.505683
ir,tuzenjan,Tuzenjan,42,,36.254494,58.505683
ir,tuzhaleh,Tuzhaleh,01,,36.6365,45.2982
ir,tuzhal,Tuzhal,01,,36.2279,45.4708
ir,tuzindjah,Tuzindjah,42,,36.254494,58.505683
ir,tuzindjan,Tuzindjan,42,,36.254494,58.505683
ir,tuzlareh,Tuzlareh,36,,36.8407,47.4689
ir,tuzlar,Tuzlar,36,,36.8407,47.4689
ir,tuzlu,Tuzlu,32,,39.0022,48.1445
ir,tuzlu,Tuzlu,36,,35.6555,48.5808
ir,tuzu,Tuzu,01,,39.366667,44.716667
ir,tygylyak,Tygylyak,33,,38.4674,46.8029
ir,tykhtugan,Tykhtugan,33,,38.3108,46.6403
ir,tyushmakhkendi,Tyushmakhkendi,36,,36.5461,48.3291
ir,tyutant,Tyutant,33,,38.1117,46.4571
ir,tyutyunsis,Tyutyunsis,32,,37.8844,48.1271
ir,tzejabad-e golaneh,Tzejabad-e Golaneh,16,,35.776358,46.990831
ir,uba bolaghi,Uba Bolaghi,01,,36.8008,46.5291
ir,ubaidullah,Ubaidullah,16,,35.5398,47.5718
ir,ubarak,Ubarak,42,,36.166192,57.982884
ir,ubar,Ubar,36,,36.9225,48.9745
ir,ubat,Ubat,35,,36.046199,52.96564
ir,ubaurish,Ubaurish,15,,31.2529,49.2622
ir,ubeh,Ubeh,43,,37.616667,57.533333
ir,ubeh-ye gav mishli,Ubeh-ye Gav Mishli,37,,37.266667,55.333333
ir,uchaghaj,Uchaghaj,32,,38.983333,48.283333
ir,uchainak,Uchainak,26,,35.560556,52.233889
ir,uchanak,Uchanak,26,,35.560556,52.233889
ir,uchan,Uchan,44,,36.25605,50.541599
ir,uchaq,Uchaq,09,,35.6401,48.8459
ir,uch boghaz,Uch Boghaz,03,,32.449243,50.445094
ir,uch bolaghi,Uch Bolaghi,33,,37.0028,47.1703
ir,uch bolagh,Uch Bolagh,16,,35.4067,47.8333
ir,uch bolagh,Uch Bolagh,32,,37.7099,48.1144
ir,uchbolagh,Uchbolagh,32,,38.5153,48.3026
ir,uch bolagh,Uch Bolagh,33,,37.2088,46.2981
ir,uch bolagh,Uch Bolagh,36,,36.1513,48.3438
ir,uchbulagh,Uchbulagh,36,,37.0117,48.2447
ir,uch-bulag,Uch-Bulag,36,,37.0117,48.2447
ir,uchbulak,Uchbulak,32,,39.2382,47.9861
ir,uchbulaq,Uchbulaq,36,,37.0117,48.2447
ir,uchdal,Uchdal,33,,37.552,47.0933
ir,uch daraq-e `olya,Uch Daraq-e `Olya,32,,39.3071,48.0754
ir,uch daraq-e vosta,Uch Daraq-e Vosta,32,,39.3218,48.0668
ir,uch daraq,Uch Daraq,32,,39.212,48.0667
ir,uchdaraq,Uchdaraq,33,,37.1147,46.9166
ir,uch daraq,Uch Daraq,33,,37.1147,46.9166
ir,uch darreh qeshlaq-e hampa,Uch Darreh Qeshlaq-e Hampa,32,,39.3218,48.0668
ir,uchdarreh,Uchdarreh,01,,36.634,46.8826
ir,uch darreh,Uch Darreh,32,,39.212,48.0667
ir,uchdash,Uchdash,36,,36.4,47.783333
ir,ucheh,Ucheh,32,,38.966667,48.233333
ir,`ucheran,`Ucheran,37,,37.766195,56.010587
ir,uchgol,Uchgol,16,,36.2271,47.4409
ir,uchgonbad-e khan,Uchgonbad-e Khan,16,,36.2372,47.61
ir,uchgonbad-e soltan,Uchgonbad-e Soltan,16,,36.2327,47.6036
ir,uchhesar,Uchhesar,01,,36.4949,47.1685
ir,uchinak,Uchinak,26,,35.560556,52.233889
ir,uchitalar,Uchitalar,35,,36.517904,52.786424
ir,uch kharabeh,Uch Kharabeh,09,,34.919167,48.763611
ir,uchky `uliya,Uchky `Uliya,33,,38.4542,46.982
ir,uchmush,Uchmush,33,,37.4027,47.2703
ir,uch ovlar,Uch Ovlar,01,,37.4821,45.196
ir,uchqaz-e bala,Uchqaz-e Bala,32,,37.7942,48.5104
ir,uchqaz-e pa'in,Uchqaz-e Pa'in,32,,37.7592,48.5006
ir,uchqaz,Uchqaz,32,,37.7592,48.5006
ir,uchqebeh,Uchqebeh,32,,38.936389,47.6525
ir,uch qu'i,Uch Qu'i,37,,37.739679,55.247514
ir,uch-tapa,Uch-Tapa,36,,36.5239,48.2983
ir,uch tappeh,Uch Tappeh,01,,36.6008,46.2129
ir,uch tappeh,Uch Tappeh,09,,35.1547,48.5579
ir,uch tappeh,Uch Tappeh,33,,37.7622,46.1869
ir,uch tappeh,Uch Tappeh,34,,34.0606,49.1686
ir,uch tappeh,Uch Tappeh,36,,36.5239,48.2983
ir,uch tappeh,Uch Tappeh,37,,37.04772,54.674497
ir,uch tappeh-ye kord,Uch Tappeh-ye Kord,01,,37.0364,46.05
ir,uch tappeh-ye qal`eh,Uch Tappeh-ye Qal`eh,01,,37.0347,46.0108
ir,uch tappen,Uch Tappen,34,,34.0606,49.1686
ir,uchtash,Uchtash,36,,36.4336,47.6881
ir,uchtepe,Uchtepe,36,,36.5239,48.2983
ir,uchtubin,Uchtubin,33,,38.8567,46.4861
ir,uchunak,Uchunak,26,,35.560556,52.233889
ir,`ud aghaj,`Ud Aghaj,34,,34.7893,49.4321
ir,udaj,Udaj,07,,29.742,52.6953
ir,udarj,Udarj,29,,30.626416,56.162963
ir,udar,Udar,33,,37.6512,46.5838
ir,uddolu,Uddolu,32,,39.3011,48.1599
ir,`udeh,`Udeh,15,,31.2812,49.1311
ir,`udeh-ye pa'in,`Udeh-ye Pa'in,15,,30.7217,49.4917
ir,`udeh-ye sofla,`Udeh-ye Sofla,15,,30.7217,49.4917
ir,`udelu,`Udelu,15,,32.8451,49.2305
ir,`ud-e molla,`Ud-e Molla,23,,33.6499,48.7553
ir,`ud-e taqi,`Ud-e Taqi,15,,31.135,49.3616
ir,udli,Udli,32,,39.3011,48.1599
ir,udlu qeshlaq,Udlu Qeshlaq,32,,39.333333,48.033333
ir,udlu,Udlu,32,,39.3011,48.1599
ir,`ud molla,`Ud Molla,23,,33.6499,48.7553
ir,udu'i,Udu'i,11,,27.0205,57.4028
ir,`ufaireh,`Ufaireh,15,,31.058679,48.880403
ir,`ufi,`Ufi,15,,29.966667,48.55
ir,ugasin,Ugasin,29,,30.426,56.5312
ir,ughan,Ughan,37,,37.263777,55.432177
ir,ugharan galasi,Ugharan Galasi,32,,38.708889,48.205
ir,ughaz tazeh,Ughaz Tazeh,43,,37.527113,58.192618
ir,ughik,Ughik,04,,26.585833,60.021111
ir,ughin,Ughin,04,,26.585833,60.021111
ir,ughlan-e mir ahmad,Ughlan-e Mir Ahmad,16,,36.1591,47.5114
ir,ughlani galasi dagh,Ughlani Galasi Dagh,01,,39.033333,45.2
ir,ughlan ojaq darrahsi,Ughlan Ojaq Darrahsi,32,,39.25,48.033333
ir,ughli,Ughli,33,,38.177,46.2227
ir,ughul beyg,Ughul Beyg,01,,36.449,47.134
ir,ughurabad,Ughurabad,33,,37.7445,46.8115
ir,uginak,Uginak,04,,26.613611,59.979167
ir,ugink,Ugink,04,,26.585833,60.021111
ir,ugin,Ugin,04,,26.585833,60.021111
ir,ugjeh,Ugjeh,16,,35.7785,46.4441
ir,ugleh miah,Ugleh Miah,15,,30.7667,49.0916
ir,uhaben,Uhaben,37,,36.867783,54.393555
ir,uhaljeh,Uhaljeh,33,,38.6432,46.4904
ir,ujaben,Ujaben,37,,36.867783,54.393555
ir,ujad,Ujad,41,,33.297227,59.57562
ir,uja kola,Uja Kola,35,,36.662727,51.356743
ir,uja kuh,Uja Kuh,37,,36.933333,54.516667
ir,ujak,Ujak,35,,36.565252,52.45585
ir,ujan,Ujan,07,,30.4548,52.5557
ir,ujan,Ujan,41,,33.445699,59.457289
ir,ujan,Ujan,44,,36.25605,50.541599
ir,ujaq kandi,Ujaq Kandi,33,,38.7873,46.6292
ir,uj boghaz,Uj Boghaz,03,,32.449243,50.445094
ir,`uj boqaz,`Uj Boqaz,03,,32.449243,50.445094
ir,ujeghaz-e bala,Ujeghaz-e Bala,32,,37.7942,48.5104
ir,ujeghaz-e sofla,Ujeghaz-e Sofla,32,,37.7592,48.5006
ir,ujgaz pa'in,Ujgaz Pa'in,32,,37.7592,48.5006
ir,ujiabad,Ujiabad,35,,36.516667,52.35
ir,ujjan,Ujjan,41,,33.445699,59.457289
ir,uj kharabeh,Uj Kharabeh,09,,34.919167,48.763611
ir,`uj musa,`Uj Musa,36,,36.813,47.6295
ir,ujnurd,Ujnurd,42,,35.776502,57.239275
ir,ujqaz-e bala,Ujqaz-e Bala,32,,37.7942,48.5104
ir,ujqaz-e `olya,Ujqaz-e `Olya,32,,37.7942,48.5104
ir,ujqaz-e pa'in,Ujqaz-e Pa'in,32,,37.7592,48.5006
ir,ujqaz-e sofla,Ujqaz-e Sofla,32,,37.7592,48.5006
ir,ujqaz-e vasat,Ujqaz-e Vasat,32,,37.7592,48.5006
ir,ujqaz pa'in,Ujqaz Pa'in,32,,37.7592,48.5006
ir,ujqaz,Ujqaz,32,,37.7592,48.5006
