say,Segizsay,07,,50.416667,53.166667
lb,bab en nabaa,Bab en Nabaa,02,,33.1972222,35.4652778
lb,bab er raja,Bâb er Raja,05,,33.7333333,35.55
lb,bab er rejm,Bâb er Rejm,05,,33.7333333,35.55
lb,babliyah,Babliyah,02,,33.4166667,35.3333333
lb,babliye,Bâblîyé,02,,33.4166667,35.3333333
lb,bab mareaa,Bâb Mâréaa,01,,33.5830556,35.6797222
lb,bab mare,Bab Maré,01,,33.5830556,35.6797222
lb,bab mari`,Bab Mari`,01,,33.5830556,35.6797222
lb,bachnine,Bachnîne,03,,34.35,35.85
lb,bachoura,Bachoura,04,,33.8833333,35.5
lb,bachtalide,Bachtalidé,05,,34.1333333,35.7166667
lb,bachtoudar,Bachtoûdâr,03,,34.2166667,35.8166667
lb,`badat,`Badat,05,,34.1666667,35.7166667
lb,badbhoun,Badbhoûn,03,,34.2602778,35.8744444
lb,baddah,Baddah,05,,33.6666667,35.6
lb,badde,Baddé,05,,33.6666667,35.6
lb,badghan,Badghan,05,,33.7663889,35.6711111
lb,ba`dharan,Ba`dharan,05,,33.6333333,35.6166667
lb,badin,Badin,05,,33.9666667,35.7666667
lb,badine,Bâdîne,05,,33.9666667,35.7666667
lb,bafhoun,Bafhoûn,03,,34.3972222,35.96
lb,bafiliyah,Bafiliyah,02,,33.2613889,35.3661111
lb,bafliyah,Bafliyah,02,,33.2613889,35.3661111
lb,bafliye,Bafliyé,02,,33.2613889,35.3661111
lb,bahamine,Bahamine,02,,33.5819444,35.6
lb,bahbouch,Bahboûch,03,,34.2783333,35.8286111
lb,bahbush,Bahbush,03,,34.2783333,35.8286111
lb,bahdaidate,Bahdaïdâte,05,,34.15,35.7
lb,bahdeidate,Bahdeïdate,05,,34.15,35.7
lb,bahra,Bahra,05,,34.1333333,35.8833333
lb,bahsas,Bahsas,03,,34.4166667,35.8333333
lb,bahwara,Bahwara,05,,33.7833333,35.6
lb,bahweeta,Bahweeta,03,,34.3383333,35.9661111
lb,bahwita,Bahwita,03,,34.3383333,35.9661111
lb,baibate,Baïbate,03,,34.2,35.8333333
lb,baidar,Baïdar,02,,33.5361111,35.5736111
lb,baidar er raml,Baïdar er Raml,05,,33.6833333,35.5166667
lb,bain,Bain,03,,34.2775,35.9533333
lb,baisour,Baisour,05,,33.7666667,35.5666667
lb,baissour,Baïssoûr,05,,33.7666667,35.5666667
lb,baissour,Baïssoûr,06,,33.5358333,35.4466667
lb,baita,Baïta,05,,33.9666667,35.7666667
lb,baiyad,Baiyad,05,,34.1166667,35.6666667
lb,bajaa,Bajaa,03,,34.4833333,36.0666667
lb,baj`ah,Baj`ah,03,,34.4833333,36.0666667
lb,bajjah,Bajjah,05,,34.1833333,35.7166667
lb,bajjaje,Bajjâjé,01,,34.2166667,36.3333333
lb,bajje,Bajjé,05,,34.1833333,35.7166667
lb,bakhaoun,Bakhaoûn,03,,34.4166667,36.0166667
lb,bakhas,Bakhas,05,,34.1833333,35.6666667
lb,bakhass,Bakhass,05,,34.1833333,35.6666667
lb,bakhoun,Bakhoun,03,,34.4166667,36.0166667
lb,bakh`un,Bakh`un,03,,34.4166667,36.0166667
lb,bakifa,Bakifa,05,,33.6,35.5
lb,bakka,Bakka,01,,33.5922222,35.9233333
lb,bakkah,Bakkah,01,,33.5922222,35.9233333
lb,bakkeefa,Bakkeefa,01,,33.4925,35.8188889
lb,bakkeefa,Bakkeefa,05,,33.6,35.5
lb,bakkifa,Bakkifa,01,,33.4925,35.8188889
lb,bakkifa,Bakkifa,05,,33.6,35.5
lb,balaa,Balaâ,03,,34.1833333,35.8666667
lb,balaais,Balaaïs,03,,34.2997222,35.9419444
lb,ba`labak,Ba`labak,01,,34.0,36.2
lb,ba`labakk,Ba`labakk,01,,34.0,36.2
lb,ba`labakk,Ba`labakk,01,,34.0,36.2
lb,bal`a,Bal`a,03,,34.1833333,35.8666667
lb,ba`l an na`imah,Ba`l an Na`imah,05,,33.75,35.45
lb,balatat al jamjim,Balatat al Jamjim,02,,33.3666667,35.2833333
lb,balat,Balat,02,,33.3875,35.6013889
lb,balat,Balat,05,,34.1166667,35.6666667
lb,balchmaye,Balchmayé,05,,33.8166667,35.6333333
lb,baldah,Baldah,03,,34.5666667,36.15
lb,balde,Baldé,03,,34.5666667,36.15
lb,balhas,Balhâs,05,,34.1,35.8
lb,ballanat al hisah,Ballanat al Hisah,03,,34.5833333,36.05
lb,balloune,Balloûné,05,,33.95,35.6666667
lb,ballunah,Ballunah,05,,33.95,35.6666667
lb,ballunih,Ballunih,05,,33.95,35.6666667
lb,ba`loul,Ba`loul,01,,33.5894444,35.7491667
lb,ba`lshamaya,Ba`lshamaya,05,,33.8166667,35.6333333
lb,ba`lshamiyah,Ba`lshamiyah,05,,33.8166667,35.6333333
lb,ba`lshmayh al jadidah,Ba`lshmayh al Jadidah,05,,33.8166667,35.65
lb,ba`lshmayh,Ba`lshmayh,05,,33.8166667,35.6333333
lb,ba`lshmayyah,Ba`lshmayyah,05,,33.8166667,35.6333333
lb,ba`lshmeih,Ba`lshmeih,05,,33.8166667,35.6333333
lb,ba`lul,Ba`lul,01,,33.5894444,35.7491667
lb,balvu,Balvu,05,,33.9333333,35.6
lb,balwah,Balwah,05,,33.8166667,35.5333333
lb,banaafoul,Banaafoûl,02,,33.4833333,35.4166667
lb,ban,Ban,03,,34.2775,35.9533333
lb,bane,Bâne,03,,34.2775,35.9533333
lb,bani hayyan,Bani Hayyan,02,,33.2444444,35.4916667
lb,bani heiyah,Bani Heiyah,02,,33.2444444,35.4916667
lb,baouardche,Baouardché,05,,33.7333333,35.5
lb,baouardehe,Baouârdehe,05,,33.7333333,35.5
lb,baouchriye,Baouchrîye,05,,33.8833333,35.55
lb,baqaata,Baqâata,05,,33.6666667,35.6
lb,baqaoun el faouqa,Baqaoun el Faouqa,05,,33.6833333,35.4666667
lb,baqaoun et tahta,Baqaoun et Tahta,05,,33.6833333,35.4666667
lb,baqismaya,Baqismaya,03,,34.2519444,35.765
lb,b`aqleen,B`aqleen,05,,33.6738889,35.5566667
lb,b`aqlin,B`aqlin,05,,33.6738889,35.5566667
lb,baqsimiyah,Baqsimiyah,03,,34.2519444,35.765
lb,baq`un al fawqa,Baq`un al Fawqa,05,,33.6833333,35.4666667
lb,baq`un at tahta,Baq`un at Tahta,05,,33.6833333,35.4666667
lb,baraachit,Baraachît,02,,33.1769444,35.4458333
lb,barbara,Barbâra,03,,34.5666667,36.1833333
lb,barbarah,Barbarah,01,,33.8527778,35.9
lb,barbarah,Barbarah,03,,34.5666667,36.1833333
lb,barde,Bardé,03,,34.6,36.25
lb,bareesh,Bareesh,02,,33.2666667,35.35
lb,bar elias,Bar Elias,01,,33.7755556,35.9008333
lb,barghoun,Barghoun,03,,34.35,35.75
lb,barghun,Barghun,03,,34.35,35.75
lb,barhalioun,Barhalioun,03,,34.2666667,35.8833333
lb,barhalyun,Barhalyun,03,,34.2666667,35.8833333
lb,barich,Bârîch,02,,33.2666667,35.35
lb,bariqa`,Bariqa`,04,,33.3430556,35.3861111
lb,barish,Barish,02,,33.2666667,35.35
lb,barja,Barja,05,,33.6502778,35.4433333
lb,barouk,Bâroûk,05,,33.7044444,35.6777778
lb,barqa,Barqa,01,,34.1666667,36.1333333
lb,barqayel,Barqayel,03,,34.4833333,36.0333333
lb,barqayil,Barqayil,03,,34.4833333,36.0333333
lb,barqoun,Barqoûn,03,,34.35,35.75
lb,barr elias,Barr Eliâs,01,,33.7755556,35.9008333
lb,barr ilyas,Barr Ilyas,01,,33.7755556,35.9008333
lb,barsa,Barsa,03,,34.3833333,35.8333333
lb,barsah,Barsah,03,,34.3833333,35.8333333
lb,barsaysa,Barsaysa,05,,34.1166667,35.7833333
lb,barti,Barti,06,,33.5211111,35.4827778
lb,baruk,Baruk,05,,33.7044444,35.6777778
lb,barzaqin,Barzaqin,03,,34.2166667,35.65
lb,basatin al `usi,Basatin al `Usi,03,,34.2333333,35.8166667
lb,basbeena,Basbeena,03,,34.2333333,35.7
lb,basbina,Basbina,03,,34.2333333,35.7
lb,basharri,Basharri,03,,34.2513889,36.0097222
lb,bashmaya,Bashmaya,05,,33.8166667,35.6333333
lb,bashtalida,Bashtalida,05,,34.1333333,35.7166667
lb,bashtalidah,Bashtalidah,05,,34.1333333,35.7166667
lb,bashtayil,Bashtayil,03,,34.4055556,35.9916667
lb,bashtleedih,Bashtleedih,05,,34.1333333,35.7166667
lb,bashtudar,Bashtudar,03,,34.2166667,35.8166667
lb,bashura,Bashura,04,,33.8833333,35.5
lb,b`asir,B`asir,05,,33.6666667,35.4333333
lb,baskinta,Baskinta,05,,33.9447222,35.7883333
lb,basrin,Basrin,05,,33.7666667,35.6333333
lb,basroun,Basroun,03,,34.2333333,35.9833333
lb,basus,Basus,05,,33.8166667,35.5833333
lb,batara,Batâra,05,,34.1666667,35.8666667
lb,ba`tarah,Ba`tarah,05,,34.15,35.8666667
lb,batarram,Batarram,03,,34.3319444,35.8083333
lb,bater,Bâter,05,,33.6,35.6166667
lb,bater ech chouf,Bâter ech Chouf,05,,33.6,35.6166667
lb,batha,Batha,03,,34.2166667,35.8666667
lb,batha',Batha',05,,33.9833333,35.6666667
lb,bathah,Bathah,03,,34.2166667,35.8666667
lb,batir ash shuf,Batir ash Shuf,05,,33.6,35.6166667
lb,batir,Batir,05,,33.6,35.6166667
lb,batloun,Batloun,05,,33.7,35.65
lb,batlun,Batlun,05,,33.7,35.65
lb,batma,Batma,05,,33.6666667,35.6166667
lb,batoulay,Batoulay,02,,33.2333333,35.25
lb,batouliye,Bâtoûlîyé,02,,33.2333333,35.25
lb,batroumine,Batroûmîne,03,,34.3666667,35.8166667
lb,batroun,Batroûn,03,,34.25,35.65
lb,batrumin,Batrumin,03,,34.3666667,35.8166667
lb,batrumun,Batrumun,03,,34.3666667,35.8166667
lb,batrun,Batrun,03,,34.25,35.65
lb,batulayh,Batulayh,02,,33.2333333,35.25
lb,bawarij,Bawarij,01,,33.8166667,35.8166667
lb,ba`warta,Ba`warta,05,,33.7333333,35.5
lb,ba`wartah,Ba`wartah,05,,33.7333333,35.5
lb,ba`wirtah,Ba`wirtah,05,,33.7333333,35.5
lb,bawshiriyih,Bawshiriyih,05,,33.8833333,35.55
lb,bayada,Bayâda,02,,33.2,35.3166667
lb,bayada,Bayâda,05,,34.1166667,35.6666667
lb,bayadah,Bayadah,02,,33.2,35.3166667
lb,bayadat,Bayadât,02,,33.1694444,35.4
lb,bayade,Bayade,05,,34.1166667,35.6666667
lb,bayad en nabi,Bayâd en Nabi,04,,33.3833333,35.45
lb,bayadir rish`in,Bayadir Rish`in,03,,34.3925,35.9183333
lb,baydar ar raml,Baydar ar Raml,05,,33.6833333,35.5166667
lb,`bayh,`Bayh,05,,33.735,35.5244444
lb,bayn an nuhur,Bayn an Nuhur,05,,34.0166667,35.8166667
lb,bayn,Bayn,03,,34.5333333,36.1833333
lb,baynu,Baynu,03,,34.5333333,36.1833333
lb,bayqun,Bayqun,05,,33.6166667,35.5833333
lb,bayrut,Bayrut,04,1252010,33.8719444,35.5097222
lb,bayssour,Bayssoûr,06,,33.5358333,35.4466667
lb,baysur,Baysur,05,,33.7666667,35.5666667
lb,baysur,Baysur,06,,33.5358333,35.4466667
lb,bayt abu ishaq,Bayt Abu Ishaq,03,,34.2672222,35.8647222
lb,bayt ad din,Bayt ad Din,05,,33.7,35.5833333
lb,bayt al `arab,Bayt al `Arab,03,,34.4333333,36.0
lb,bayt al bumah,Bayt al Bumah,05,,34.0833333,35.65
lb,bayt al faqs,Bayt al Faqs,03,,34.4,36.05
lb,bayt al hajj,Bayt al Hajj,03,,34.5666667,36.1
lb,bayt al haraqisah,Bayt al Haraqisah,03,,34.3983333,35.9347222
lb,bayt al hawsh,Bayt al Hawsh,03,,34.4833333,36.0
lb,bayt al kuku,Bayt al Kuku,05,,33.9166667,35.6333333
lb,bayt `allam,Bayt `Allam,01,,34.3833333,36.2333333
lb,bayt al mahdi,Bayt al Mahdi,05,,34.0166667,35.7666667
lb,bayt `arab,Bayt `Arab,03,,34.4333333,36.0
lb,bayt ash sha``ar,Bayt ash Sha``ar,05,,33.9333333,35.6166667
lb,bayt ash sha`ir,Bayt ash Sha`ir,03,,34.1833333,35.8833333
lb,bayt ash shi`ar,Bayt ash Shi`ar,03,,34.2613889,35.8402778
lb,bayt at tufaylah,Bayt at Tufaylah,01,,34.05,36.2333333
lb,bayt `awkar,Bayt `Awkar,03,,34.4333333,35.9166667
lb,bayt ayyub,Bayt Ayyub,03,,34.4666667,36.1666667
lb,bayt az zahlah,Bayt az Zahlah,03,,34.4833333,36.1
lb,bayt bakkur,Bayt Bakkur,03,,34.3972222,35.96
lb,bayt chebab,Bayt Chebab,05,,33.9333333,35.6666667
lb,bayt dawud,Bayt Dawud,03,,34.3794444,35.96
lb,bayt habashi,Bayt Habashi,01,,34.15,36.1
lb,bayt habbaq,Bayt Habbaq,05,,34.1666667,35.7166667
lb,bayt hajj,Bayt Hajj,03,,34.5666667,36.1
lb,bayt hasan husayn,Bayt Hasan Husayn,01,,34.3166667,36.3
lb,bayt hasna,Bayt Hasna,03,,34.3855556,35.9577778
lb,bayt hawik,Bayt Hawik,03,,34.4166667,36.0666667
lb,bayt hutman,Bayt Hutman,03,,34.3969444,35.9819444
lb,bayt `id,Bayt `Id,05,,33.9833333,35.7
lb,bayt jida,Bayt Jida,03,,34.4,36.0166667
lb,bayt khalil,Bayt Khalil,03,,34.5333333,36.2166667
lb,bayt kuraydi,Bayt Kuraydi,05,,33.95,35.65
lb,bayt lahya,Bayt Lahya,01,,33.4830556,35.8033333
lb,bayt lif,Bayt Lif,02,,33.1338889,35.3316667
lb,bayt makhluf,Bayt Makhluf,03,,34.25,35.85
lb,bayt mallat,Bayt Mallat,03,,34.5333333,36.1666667
lb,bayt millat,Bayt Millat,03,,34.5333333,36.1666667
lb,bayt miri,Bayt Miri,05,,33.8655556,35.5952778
lb,bayt mubarak,Bayt Mubarak,01,,33.8333333,36.0833333
lb,bayt mudlij,Bayt Mudlij,01,,34.2166667,36.25
lb,bayt mu'minah,Bayt Mu'minah,03,,34.3833333,36.05
lb,bayt mundhir,Bayt Mundhir,03,,34.2630556,35.9105556
lb,bayt qnati,Bayt Qnati,03,,34.4166667,35.9333333
lb,bayt shabab,Bayt Shabab,05,,33.9333333,35.6666667
lb,bayt shahin,Bayt Shahin,05,,33.6666667,35.4333333
lb,bayt shama,Bayt Shama,01,,33.9166667,36.0166667
lb,bayt shilala,Bayt Shilala,03,,34.2333333,35.8333333
lb,bayt shlala,Bayt Shlala,03,,34.2166667,35.8333333
lb,bayt shulit,Bayt Shulit,03,,34.2333333,35.9833333
lb,bayt `ubayd,Bayt `Ubayd,03,,34.4333333,35.9166667
lb,bayt yahun,Bayt Yahun,02,,33.1722222,35.4222222
lb,bayt yunus,Bayt Yunus,03,,34.4833333,36.15
lb,bayt zud,Bayt Zud,03,,34.3994444,35.9866667
lb,bayy sur,Bayy Sur,05,,33.7666667,35.5666667
lb,bazaoun,Bazaoûn,03,,34.2333333,35.9833333
lb,bazbeena,Bazbeena,03,,34.5166667,36.2
lb,bazbina,Bazbîna,03,,34.5166667,36.2
lb,bazhal,Bazhal,05,,34.0833333,35.7
lb,bazhel,Bazhel,05,,34.0833333,35.7
lb,bazioun,Bazioun,05,,34.1,35.75
lb,baziza,Baziza,03,,34.2736111,35.82
lb,bazizah,Bazizah,03,,34.2736111,35.82
lb,bazouriye,Bazouriyé,02,,33.25,35.2666667
lb,baz`un,Baz`un,03,,34.2333333,35.9833333
lb,bazun,Bazun,05,,34.1,35.75
lb,bazyoun,Bazyoûn,05,,34.1,35.75
lb,bazyun,Bazyun,05,,34.1,35.75
lb,bchaale,Bchaalé,03,,34.2,35.8333333
lb,bchama,Bchâma,03,,34.4333333,35.9333333
lb,bchamoun,Bchamoun,05,,33.7833333,35.5333333
lb,bchannine,Bchannîne,03,,34.35,35.85
lb,bcharre,Bcharré,03,,34.2513889,36.0097222
lb,bcharreh,Bcharreh,03,,34.2513889,36.0097222
lb,bcharri,Bcharri,03,,34.2513889,36.0097222
lb,bcheaaqab,Bcheaaqâb,05,,33.7166667,35.5166667
lb,bchehhara,Bchehhâra,03,,34.3605556,35.9336111
lb,bchela,Bchéla,03,,34.2,35.8333333
lb,bchele,Bchélé,03,,34.2,35.8333333
lb,bchelle,Bchellé,05,,34.1,35.7166667
lb,bchelly,Bchelly,05,,34.1,35.7166667
lb,bchemoun,Bchémoûn,05,,33.7833333,35.5333333
lb,bchennata,Bchennâta,03,,34.3441667,35.9858333
lb,bchennate,Bchennâte,03,,34.3441667,35.9858333
lb,bchetfine,Bchetfîne,05,,33.7130556,35.5516667
lb,bchillama,Bchillâma,05,,33.9,35.75
lb,bchille,Bchillé,05,,34.1,35.7166667
lb,bdabba,Bdabba,03,,34.35,35.8166667
lb,bdabhoun,Bdabhoun,03,,34.2602778,35.8744444
lb,bdabhun,Bdabhun,03,,34.2602778,35.8744444
lb,bdadun,Bdadun,05,,33.81,35.5611111
lb,bdebba,Bdebba,03,,34.35,35.8166667
lb,bdebhoun,Bdébhoûn,03,,34.2602778,35.8744444
lb,bde`doun,Bde`doun,05,,33.81,35.5611111
lb,bdibba,Bdibba,03,,34.35,35.8166667
lb,bdubba,Bdubba,03,,34.35,35.8166667
lb,beaachta,Beaachta,05,,34.15,35.6333333
lb,beacot,Beacot,05,,33.9,35.5833333
lb,bebnine,Bebnîne,03,,34.5,36.0
lb,becharri,Becharri,03,,34.2513889,36.0097222
lb,bechmezzine,Bechmezzîne,03,,34.3205556,35.7961111
lb,bechouat,Bechouât,01,,34.15,36.1333333
lb,bechouate,Béchouâte,01,,34.15,36.1333333
lb,bechta,Bechta,05,,34.15,35.6333333
lb,bechtafine,Bechtafine,05,,33.7130556,35.5516667
lb,bechtalide,Bechtalide,05,,34.1333333,35.7166667
lb,bechtaya,Bechtâya,03,,34.4055556,35.9916667
lb,bechtayel,Bechtâyel,03,,34.4055556,35.9916667
lb,bechtelida,Bechtelîda,05,,34.1333333,35.7166667
lb,bechtelidi,Bechtelidi,05,,34.1333333,35.7166667
lb,bechtoudar,Bechtoudar,03,,34.2166667,35.8166667
lb,bedias,Bédiâs,02,,33.3166667,35.3
lb,bednayel,Bédnâyel,01,,33.9166667,36.0
lb,bednayel,Bednayel,03,,34.2833333,35.7333333
lb,bedrhane,Bedrhâne,05,,33.7663889,35.6711111
lb,beer el-heit,Beer el-Heit,05,,34.0833333,35.7166667
lb,behara,Béhâra,03,,34.3605556,35.9336111
lb,behdaidat,Behdaïdât,05,,34.15,35.7
lb,behinna,Behinna,01,,33.9083333,35.8777778
lb,behouaita,Behouaïta,03,,34.3383333,35.9661111
lb,behoueita,Béhoueïta,03,,34.3383333,35.9661111
lb,beichiye,Beïchîyé,05,,33.6333333,35.4166667
lb,beidar,Beïdar,02,,33.5361111,35.5736111
lb,beidar er-raml,Beidar er-Raml,05,,33.6833333,35.5166667
lb,`beidat,`Beidat,05,,34.1666667,35.7166667
lb,beikoun,Beikoun,05,,33.6166667,35.5833333
lb,bein en nhour,Beïn en Nhoûr,05,,34.0166667,35.8166667
lb,bein enn nahraine,Beïn enn Nahraïne,03,,34.2847222,35.9219444
lb,beino,Beïno,03,,34.5333333,36.1833333
lb,beiqoun,Beïqoûn,05,,33.6166667,35.5833333
lb,beirout,Beirout,04,,33.8719444,35.5097222
lb,beirut,Beirut,04,1252010,33.8719444,35.5097222
lb,beit aaba,Beit Aaba,05,,34.1666667,35.7166667
lb,beit aabeid,Beït Aabeïd,03,,34.4333333,35.9166667
lb,beit aallam,Beït Aallâm,01,,34.3833333,36.2333333
lb,beit aaoukar,Beït Aaoukar,03,,34.4333333,35.9166667
lb,beit aarab,Beït Aarab,03,,34.4333333,36.0
lb,beitaatmane,BeïtAatmâne,03,,34.3969444,35.9819444
lb,beit abou ishaq,Beït Abou Ishâq,03,,34.2672222,35.8647222
lb,beit aiyoub,Beït Aiyoûb,03,,34.4666667,36.1666667
lb,beit aoukar,Beit Aoukar,03,,34.4333333,35.9166667
lb,beit `aukar,Beit `Aukar,03,,34.4333333,35.9166667
lb,beit ayoub,Beït Ayoub,03,,34.4666667,36.1666667
lb,beit bakkour,Beït Bakkour,03,,34.3972222,35.96
lb,beit chabab,Beït Chabâb,05,,33.9333333,35.6666667
lb,beit chahine,Beït Châhîne,05,,33.6666667,35.4333333
lb,beit chama,Beït Châma,01,,33.9166667,36.0166667
lb,beit chebab,Beït Chébab,05,,33.9333333,35.6666667
lb,beit chela,Beït Chéla,03,,34.2333333,35.8333333
lb,beit chelala,Beït Chelâla,03,,34.2333333,35.8333333
lb,beit chlala,Beït Chlâla,03,,34.2166667,35.8333333
lb,beit chlela,Beit Chléla,03,,34.2333333,35.8333333
lb,beit chlele,Beit Chlélé,03,,34.2333333,35.8333333
lb,beit choulit,Beït Choûlît,03,,34.2333333,35.9833333
lb,beit danud,Beït Dânûd,03,,34.5166667,36.1666667
lb,beit daoud,Beït Dâoud,03,,34.3794444,35.96
lb,beit ech chaaer,Beït ech Chaaer,03,,34.1833333,35.8833333
lb,beit ech chaar,Beït ech Chaâr,03,,34.2613889,35.8402778
lb,beit ech chaar,Beït ech Chaar,05,,33.9333333,35.6166667
lb,beit ech chataha,Beït ech Chataha,03,,34.5333333,36.1666667
lb,beit ed-deen,Beit ed-Deen,05,,33.7,35.5833333
lb,beit ed din,Beit ed Din,05,,33.7,35.5833333
lb,beit ed dine,Beit ed Dine,02,,33.5680556,35.5666667
lb,beit ed dine,Beït ed Dîne,05,,33.7,35.5833333
lb,beit ed dine el loqch,Beït ed Dîne el Loqch,02,,33.5680556,35.5666667
lb,beit eid,Beït Eid,05,,33.9833333,35.7
lb,beit el aarab,Beït el Aarab,03,,34.4333333,36.0
lb,beit el-boumah,Beit el-Boumah,05,,34.0833333,35.65
lb,beit el boume,Beit el Boûme,05,,34.0833333,35.65
lb,beit el boumi,Beit el Boumi,05,,34.0833333,35.65
lb,beit el faqs,Beït el Faqs,03,,34.4,36.05
lb,beit el faqsi,Beït el Faqsi,03,,34.4,36.05
lb,beit el hajj,Beït el Hajj,03,,34.5666667,36.1
lb,beit el haouch,Beït el Haouch,03,,34.4833333,36.0
lb,beit el-haush,Beit el-Haush,03,,34.6,36.15
lb,beit el hraqsa,Beït el Hrâqsa,03,,34.3983333,35.9347222
lb,beit el kekko,Beït el Kekko,05,,33.9166667,35.6333333
lb,beit el kreide,Beït el Kreïdé,05,,33.95,35.65
lb,beit el mihdi,Beït el Mihdi,05,,34.0166667,35.7666667
lb,beit er ramel,Beït er Râmel,05,,33.6833333,35.5166667
lb,beit esh-sh`ar,Beit esh-Sh`ar,05,,33.9333333,35.6166667
lb,beit et tfaile,Beït et Tfaïlé,01,,34.05,36.2333333
lb,beit ez zahle,Beït ez Zahlé,03,,34.4833333,36.1
lb,beit ghattas,Beit Ghattas,03,,34.5333333,36.0666667
lb,beit habchi,Beit Habchi,01,,34.15,36.1
lb,beit hajj,Beit Hajj,03,,34.5666667,36.1
lb,beit haouik,Beït Hâouîk,03,,34.4166667,36.0666667
lb,beit hasna,Beït Hasna,03,,34.3855556,35.9577778
lb,beit hassane,Beït Hassane,03,,34.395,35.975
lb,beit hassan hsain,Beït Hassan Hsaïn,01,,34.3166667,36.3
lb,beit hatmane,Beït Hatmâne,03,,34.3969444,35.9819444
lb,beit hbaq,Beït Hbâq,05,,34.1666667,35.7166667
lb,beit hebbaq,Beït Hebbâq,05,,34.1666667,35.7166667
lb,beit hosni,Beït Hosni,03,,34.3855556,35.9577778
lb,beit jida,Beït Jîda,03,,34.4,36.0166667
lb,beit kassab,Beit Kassab,03,,34.25,35.85
lb,beit kessab,Beït Kessâb,03,,34.25,35.85
lb,beit khalil,Beït Khalil,03,,34.5333333,36.2166667
lb,beit kreide,Beït Kreïdé,05,,33.95,35.65
lb,beit lahia,Beït Lahia,01,,33.4830556,35.8033333
lb,beit leef,Beit Leef,02,,33.1338889,35.3316667
lb,beit lif,Beït Lîf,02,,33.1338889,35.3316667
lb,beit makhlouf,Beït Makhlouf,03,,34.25,35.85
lb,beit mchik,Beit Mchik,01,,34.05,36.0333333
lb,beit mellate,Beït Mellâte,03,,34.5333333,36.1666667
lb,beit menzer,Beït Menzer,03,,34.2630556,35.9105556
lb,beit meri,Beit Meri,05,,33.8655556,35.5952778
lb,beit midlij,Beït Midlij,01,,34.2166667,36.25
lb,beit millat,Beit Millat,03,,34.5333333,36.1666667
lb,beit monnzer,Beït Monnzer,03,,34.2630556,35.9105556
lb,beit moubarak,Beit Moubarak,01,,33.8333333,36.0833333
lb,beit moumne,Beït Moûmné,03,,34.3833333,36.05
lb,beit mounzer,Beit Mounzer,03,,34.2630556,35.9105556
lb,beit nail,Beït Naïl,01,,33.9166667,36.0
lb,beit qnati,Beït Qnâti,03,,34.4166667,35.9333333
lb,beit radouane,Beït Radouâne,03,,34.3897222,35.9677778
lb,beit shama,Beit Shama,01,,33.9166667,36.0166667
lb,beit shay,Beit Shay,05,,33.8166667,35.55
lb,beit shebab,Beit Shebab,05,,33.9333333,35.6666667
lb,beit yahoun,Beit Yâhoun,02,,33.1722222,35.4222222
lb,beit younes,Beït Yoûnes,03,,34.4833333,36.15
lb,beit youness,Beït Youness,03,,34.4833333,36.15
lb,beit younis,Beït Yoûnis,03,,34.4833333,36.15
lb,beit zakhour,Beit Zakhour,01,,33.8166667,35.8666667
lb,beit zakkour,Beït Zakkour,01,,33.8166667,35.8666667
lb,beit zoud,Beït Zoûd,03,,34.3994444,35.9866667
lb,bejdarfel,Bejdarfel,03,,34.25,35.7166667
lb,bejje,Bejje,05,,34.1833333,35.7166667
lb,beka safrain,Beka Safrain,03,,34.3833333,36.0333333
lb,bekchtine,Bekchtine,05,,33.6666667,35.5
lb,bekfeya,Bekfeya,05,,33.9302778,35.6752778
lb,bekhaaz,Bekhaaz,05,,34.1833333,35.6666667
lb,bekkifa,Bekkifa,01,,33.4925,35.8188889
lb,bekkifa,Bekkîfa,05,,33.6,35.5
lb,belahiss,Belâhiss,03,,34.2997222,35.9419444
lb,belchmaye,Belchmaye,05,,33.8166667,35.6333333
lb,bellanet el hissa,Bellânet el Hîssa,03,,34.5833333,36.05
lb,belle vue,Belle Vue,05,,33.9333333,35.6
lb,beloua,Beloua,05,,33.8166667,35.5333333
lb,benayel,Benâyel,03,,34.2833333,35.7333333
lb,beni haiyane,Beni Haïyâne,02,,33.2444444,35.4916667
lb,beni hayane,Béni Hayâne,02,,33.2444444,35.4916667
lb,bennouiti,Bennouîti,05,,33.6833333,35.5166667
lb,bennt jbail,Bennt Jbail,02,,33.1202778,35.4325
lb,benouate,Benouâté,02,,33.575,35.5763889
lb,benouatiye,Bénouatiyé,05,,33.6833333,35.5166667
lb,bentaael,Bentâael,05,,34.15,35.7
lb,bentael,Bentaël,05,,34.15,35.7
lb,bent jbail,Bent Jbaïl,02,,33.1202778,35.4325
lb,bent jbeil,Bent Jbeil,02,,33.1202778,35.4325
lb,beqaatet aschqout,Beqaatet Aschqout,05,,34.0,35.7333333
lb,berbara,Berbâra,01,,33.8527778,35.9
lb,berhalioun,Berhalioûn,03,,34.2602778,35.8744444
lb,ber'halioun,Ber'halioûn,03,,34.2666667,35.8833333
lb,berjein,Berjein,05,,33.65,35.4833333
lb,berqayel,Berqâyel,03,,34.4833333,36.0333333
lb,berr elyas,Berr Elyas,01,,33.7755556,35.9008333
lb,bersaissa,Bersaïssa,05,,34.1166667,35.7833333
lb,berti,Berti,06,,33.5211111,35.4827778
lb,bertregreen,Bertregreen,05,,33.9297222,35.7444444
lb,berzqain,Berzqaïn,03,,34.2166667,35.65
